x,y,z,cell_type_patient
-0.051244028,7.867587,2.334295,2
-1.1342233,9.80673,4.3811154,2
2.0181787,5.9903216,2.5821755,2
1.0038714,9.798262,2.2331104,2
-1.0274887,8.627067,4.967656,2
0.12417513,5.840138,3.1810453,2
-0.106400035,6.389537,1.5394679,2
-1.188965,6.324633,4.68819,2
1.3966666,6.1528153,4.227182,2
1.2014059,7.395031,3.6291993,2
-0.91803557,7.5477176,4.946142,2
1.4952482,8.154381,5.2373037,2
1.4317831,3.7900221,3.2929726,2
1.5628166,8.884023,2.008273,2
1.5054349,4.2752337,4.90492,2
1.4145876,8.215541,1.6180602,2
-1.2064197,5.699468,4.3440046,2
0.4424369,9.609536,3.8034363,2
-0.17595704,8.908932,2.4654853,2
0.048354372,4.5310044,3.309637,2
-1.1299859,5.113816,4.12653,2
-0.15780102,6.083767,2.556155,2
-1.5154837,7.6580105,5.006717,2
-1.2115524,9.538987,4.697638,2
0.9755272,5.34929,3.5876124,2
-0.96392727,10.157052,2.6985557,2
0.098125815,9.95275,4.347533,2
-1.3135754,5.876858,2.9157243,2
0.5253495,6.5963087,4.293545,2
-1.6794127,7.0801573,5.0010753,2
-0.45162663,7.295991,4.0805793,2
-0.6600164,3.6381707,3.0596573,2
0.5187858,3.5374033,2.6027026,2
-0.66394544,6.5709248,3.8177364,2
2.4298794,8.231482,3.4928575,2
0.30320537,8.627114,3.6375856,2
-0.9580762,9.943072,3.7325294,2
-0.84478426,4.1743336,4.4684978,2
-0.36743417,3.7304497,3.0812926,2
-0.943069,5.3138714,3.7210424,2
0.3526929,8.35,3.3801892,2
-1.068317,4.6570053,5.026039,2
0.10282564,9.8079195,4.951676,2
1.6517972,3.833592,3.2976313,2
-0.23124436,7.246451,5.0947804,2
-0.34175253,5.170329,5.1460547,2
-0.3057206,4.270162,4.4389505,2
0.23853754,8.499404,2.866901,2
1.5544622,4.766477,4.8976016,2
-0.43143544,5.8772225,5.0979705,2
1.3570598,3.1966877,3.8504162,2
-0.06998199,9.205427,4.4952636,2
1.9014515,6.8305697,5.0496497,2
-1.3341161,8.130141,2.9445696,2
0.6152799,6.812108,1.3562404,2
0.5577456,8.808946,3.5239294,2
0.039036483,6.2430406,1.7818714,2
-0.39772686,10.051094,2.7727745,2
-0.42702696,6.2826586,2.8726854,2
0.56720954,5.110633,3.525098,2
0.097924694,4.86072,4.365582,2
1.9784005,8.821075,4.2613497,2
0.75405926,7.5927615,6.027312,2
-0.37099332,6.2959976,4.2057714,2
-1.4741576,6.8988023,2.7078342,2
-0.023342533,3.433833,3.3142035,2
-1.3551288,8.677545,4.4127026,2
1.6526862,6.7521687,1.7753875,2
-0.79034805,7.1131687,5.229296,2
0.3797715,9.897278,2.91727,2
1.7703424,5.6503606,3.857905,2
-0.96014905,6.8239465,5.6650906,2
1.6595907,8.290013,1.8016742,2
-1.3229742,5.9514203,2.5490258,2
2.2486513,5.689079,2.7183115,2
1.9322598,5.333414,2.739075,2
0.15044937,7.6474657,3.839939,2
0.9752835,4.4476547,3.9111161,2
1.0925409,8.132727,2.780318,2
2.6138759,6.7520385,3.7381191,2
-0.32472998,5.880331,5.3423176,2
-0.31441364,4.9629703,2.039688,2
-0.4563345,8.286011,3.3790324,2
-1.6388597,6.603224,4.8640237,2
-0.22841573,9.910463,3.7824144,2
-0.6049785,6.655132,3.0368004,2
-1.6913987,8.703694,4.0321875,2
1.5378209,7.83678,5.2238183,2
-1.0037904,3.9311934,4.4276137,2
-0.8500145,3.386727,3.206983,2
-0.7452966,6.413007,4.965429,2
0.19009489,6.77259,1.6175308,2
1.0076941,5.773251,2.9997349,2
0.2742712,8.87286,4.864404,2
1.1985842,8.759006,5.0784125,2
-0.19390349,7.0547643,4.122507,2
0.50179315,8.704817,3.139941,2
0.37290594,9.633479,2.436257,2
-1.4091132,7.8656917,3.5891662,2
-1.177267,9.8906355,3.9848056,2
-1.1623288,6.2067137,3.3185186,2
-0.16740848,8.4469595,3.299863,2
-0.9642702,9.074071,2.9230447,2
-1.3062321,5.1263304,4.867398,2
0.27420163,4.424131,3.5262868,2
1.1556603,5.406723,3.5145357,2
1.8030778,7.655503,3.7089086,2
-1.5350904,9.009707,4.9430165,2
-1.2296942,10.056245,2.6663008,2
-0.17085965,7.088534,2.2091877,2
-1.9437661,7.308975,4.415264,2
0.20374173,5.415462,4.410873,2
-0.46853435,4.6695814,3.6695948,2
-1.5124687,9.664941,5.702771,2
2.416135,6.4922786,3.562787,2
1.1473234,2.7507596,4.6852612,2
0.31230628,5.2231092,1.8936315,2
0.24297231,6.613722,3.6757982,2
-0.9066554,6.309133,5.9750113,2
2.0012784,4.5678687,2.9264567,2
0.17396253,4.862724,1.9752347,2
2.0387175,4.284807,4.1888194,2
1.0793431,4.1973004,4.5834804,2
0.7220166,3.3446362,3.6268997,2
0.12053668,5.6801972,3.1323268,2
1.0084071,5.667217,4.9221883,2
0.18926662,4.3401723,5.2655525,2
0.5023631,9.411665,3.6102755,2
-0.45750383,4.605778,4.200321,2
1.4489186,9.238689,2.1278448,2
1.1712435,7.9274173,2.7247071,2
-0.9805156,8.629651,5.580625,2
2.1674314,7.555095,3.3911886,2
-0.3855789,7.0761504,2.8286412,2
2.0754163,5.8587327,4.161365,2
1.003189,8.13984,4.7806983,2
1.0927005,4.3114853,3.1382656,2
1.2321225,7.093621,1.7174911,2
0.719335,4.4154058,2.865017,2
0.5844257,8.931256,3.4367583,2
0.15586317,8.125127,5.7206006,2
-1.2761868,8.970674,3.978023,2
-1.4973822,8.876017,4.511235,2
0.6573659,6.5930448,5.683382,2
0.73866624,6.295523,2.2925172,2
-0.15093379,8.194729,4.7754745,2
0.73125744,7.634759,3.618177,2
-0.65710914,7.541044,4.4562764,2
0.8109051,6.347613,4.604369,2
0.057495914,7.785907,4.2166953,2
0.29589495,9.531545,2.7096717,2
0.38368362,7.4802017,3.4157367,2
0.8698352,7.941423,2.855102,2
-1.2421465,6.852864,3.148515,2
0.7789446,5.3270354,3.4640326,2
0.041904412,7.1657414,3.2619674,2
-0.6319874,3.6771054,3.1489658,2
1.3704357,6.918918,5.7377963,2
1.3420109,8.683692,1.5717154,2
-0.19406822,6.776452,4.462552,2
-0.025046889,8.95981,4.7226467,2
0.28817752,8.205039,2.6427896,2
1.8199996,5.832917,5.2190514,2
-0.032747682,10.348022,2.9768946,2
-0.31059927,5.204955,3.6947665,2
-1.3758726,7.371395,4.616935,2
1.2817284,8.526951,2.624711,2
-1.0616435,7.1093693,2.698007,2
1.7763062,7.867327,4.323576,2
0.13269275,2.325,3.9931297,2
1.0710536,7.501138,2.3344493,2
-0.50153226,4.1474843,3.3199646,2
2.3862119,7.4917974,4.2766943,2
-0.5159794,5.629609,2.4880815,2
0.693441,3.1701694,4.526235,2
0.6989281,6.2742457,5.303124,2
1.8112144,7.8601456,5.0981874,2
1.8710761,4.846504,2.6703935,2
1.2098955,7.3199162,5.216969,2
0.3394916,6.959106,4.991543,2
-0.9009712,6.718149,3.8784156,2
1.7014482,8.551327,1.7219706,2
1.3053504,8.189745,3.3474648,2
0.40570128,4.280111,5.506468,2
1.5285256,4.627108,3.5637074,2
-0.29944545,8.450108,4.3131504,2
1.028348,8.8895235,3.231053,2
0.41674247,3.444771,3.6924152,2
0.14137109,8.58221,5.2598453,2
-0.8145581,8.038754,4.1045637,2
1.5145094,6.629245,4.151528,2
0.6237166,5.5659595,3.864529,2
1.5079837,7.6388116,3.7441163,2
0.6036336,8.731546,4.004447,2
-1.5130953,6.2101502,3.5032494,2
1.2271951,4.7723327,4.4390345,2
0.8296825,8.672758,4.726946,2
0.633468,9.466662,2.7789836,2
2.4151,7.6209693,3.9793122,2
-0.8022809,5.445995,5.216699,2
-0.2059018,2.9780555,4.656813,2
1.5487856,7.7367916,4.0466456,2
2.184008,6.305346,3.619146,2
0.19840662,9.623697,3.9529824,2
1.2705142,4.4270177,3.333571,2
1.4943758,8.123599,1.9541212,2
1.5542288,5.445571,4.9029455,2
2.3436496,5.915047,3.7675002,2
0.49707946,8.341788,3.1578863,2
1.1420846,5.181219,5.6925626,2
0.83162314,7.15508,1.8922049,2
-0.14558202,7.2828846,5.372534,2
0.0229113,9.31744,4.976139,2
-0.059260994,8.815345,5.2269893,2
-0.252421,7.52071,5.2089324,2
1.4581084,6.9234204,2.3596253,2
0.72488344,4.7945795,4.0725164,2
-0.6409205,5.6004825,5.790144,2
-0.43435735,3.2802227,4.1939006,2
0.39212662,7.663311,2.4563146,2
-1.2462126,5.7570453,5.7846727,2
0.58837193,6.307573,5.3290057,2
-0.21435517,5.5674653,1.9707311,2
1.5545504,7.329502,5.1328187,2
-0.7626296,8.0793,2.5311716,2
0.5700455,9.805179,2.5907903,2
0.6164671,9.409204,4.348236,2
-1.3946223,6.1836834,4.325151,2
-0.42187166,7.069842,4.9352093,2
0.73586804,5.6904564,1.6884326,2
-0.578334,7.1847987,2.1824412,2
-0.1508095,3.3691006,4.2999773,2
0.3895407,4.8933578,4.4459524,2
-0.21251512,7.7287264,5.5292726,2
1.8382328,4.5899205,4.19149,2
1.7311186,6.7223234,5.26864,2
-0.28632766,8.536879,4.7907968,2
0.45084983,6.175982,4.200869,2
-0.5797306,4.0614243,5.1269474,2
0.33470494,7.9817333,4.0154343,2
1.1151571,4.6675615,2.605246,2
0.459971,8.691536,4.3136086,2
-0.52930033,5.3027463,2.3157218,2
1.0012993,6.9831233,4.6655736,2
0.70001125,6.2180505,1.8471366,2
2.175701,7.472106,4.549971,2
2.112156,5.0011907,3.7361088,2
1.0850855,9.1351795,3.4961617,2
1.5101653,7.4952984,3.569108,2
1.8087145,8.043349,5.064913,2
0.086440675,6.1180286,1.9003013,2
0.58248293,8.198622,3.4185734,2
0.83539575,5.8901005,3.0296276,2
2.3686976,7.6789155,4.8464847,2
0.28348204,6.850917,5.784144,2
0.18324125,5.2445226,3.1832945,2
1.1868461,5.144824,2.3107498,2
-0.60316736,6.1829915,1.9835628,2
-0.34211814,4.6807423,2.54851,2
-0.63068324,5.609302,3.7944555,2
1.4118383,3.1656973,4.158338,2
0.6785955,6.0867767,5.997439,2
1.290228,7.853562,2.955167,2
0.49453273,6.147244,3.8171573,2
1.639839,6.6009355,1.965132,2
-0.4678239,7.0393624,3.8189652,2
2.0357056,5.2116985,4.087237,2
1.0352513,7.7869606,1.5047426,2
0.80535847,9.326989,2.327556,2
0.23404875,7.5859065,3.424737,2
2.3372114,6.7977424,4.4141355,2
-0.15219693,6.02365,3.8160703,2
1.062175,3.856277,3.3948739,2
0.37943485,6.842699,1.371238,2
-1.6876168,7.762032,3.462448,2
-0.55112183,8.144584,3.2480268,2
0.15083136,5.690528,5.3201294,2
1.2061807,8.311884,2.9175577,2
1.1645559,4.7188315,3.2270153,2
0.94593686,3.2400334,5.0965962,2
1.1265126,4.8388395,3.9729655,2
1.4780475,7.917675,4.027853,2
-1.8254255,7.231585,5.334852,2
-1.6059964,8.291027,3.9459867,2
1.0479264,7.945872,5.144519,2
-1.104278,6.645941,3.003592,2
0.19966325,7.0500245,3.1185737,2
2.1546834,7.088911,4.5687137,2
-0.11330137,9.750777,3.5212262,2
0.15435931,3.4568343,3.616693,2
0.7186074,8.922697,4.3243804,2
-0.055731576,4.1666374,2.7571597,2
-0.5129976,3.4793973,4.470824,2
0.58627415,5.9088335,4.5020823,2
-1.280243,9.158799,3.30251,2
-1.3570926,7.2939095,3.7729602,2
-1.2112919,5.441702,2.3789759,2
1.2991469,9.033133,2.2090662,2
-2.2575147,7.3952703,3.1138725,2
-1.0148516,6.9085355,2.8737311,2
1.6234968,8.505261,3.0318162,2
0.84771144,7.6711073,4.580897,2
-0.92156583,6.8733907,3.2176363,2
-0.41598022,8.635956,3.9650052,2
1.3691585,8.272565,2.3007758,2
1.0015718,5.0263333,2.473931,2
0.03726966,3.1097438,4.811047,2
0.5189788,6.305155,4.8801446,2
1.6421236,4.5073895,4.4479947,2
1.7450371,8.598834,4.886784,2
1.7380682,8.741455,4.558851,2
1.0613168,7.229875,5.835415,2
0.6581079,3.7278063,4.2148848,2
2.0576706,8.479743,4.1077185,2
0.52501863,6.6743417,1.6052015,2
-0.36415583,10.06211,1.5085063,2
0.013829538,7.580358,2.36293,2
1.2583733,8.164324,5.3455935,2
0.034257907,9.990902,2.9129627,2
0.34081295,8.157258,5.1074147,2
1.573393,6.490865,4.7644143,2
0.65950257,6.6414914,3.7894778,2
1.0092742,6.120139,4.144027,2
-0.6661891,6.5799227,4.570309,2
1.746298,5.6633897,3.2823803,2
2.084033,8.421389,3.9698665,2
-0.25596464,9.109411,5.4573336,2
2.2406838,7.7910852,4.7001247,2
-0.45146218,4.648145,2.9391627,2
0.20830415,6.453123,4.0954304,2
-0.7015483,5.59751,3.042356,2
-0.9123488,4.5798907,5.1472883,2
1.1757857,6.4745855,4.8326583,2
0.5422039,4.564435,2.3092654,2
1.4771914,9.453236,2.8425155,2
-1.1990464,4.3622284,3.8049982,2
-0.7240121,7.8751616,2.706294,2
0.16356273,9.918285,2.6375542,2
-1.4033606,5.257997,3.6229012,2
1.036091,4.0504785,5.1791034,2
2.5348861,7.0253687,3.509823,2
0.18213484,6.464786,4.2308426,2
0.5171424,7.369288,5.3973565,2
1.9057235,6.022937,4.377105,2
-0.17364322,2.6325257,3.499462,2
0.47688952,7.800167,2.9481804,2
-2.0260642,8.374452,3.6812372,2
2.2951803,6.899811,3.3266995,2
1.5659437,9.035639,4.516949,2
1.6556798,6.9920034,3.3301818,2
1.6571558,9.155935,3.5208719,2
1.78779,6.981729,3.3476727,2
1.7552376,6.2608047,4.8918834,2
-0.3088733,5.571971,3.0019343,2
-1.0408919,9.648895,3.107567,2
-0.8783991,3.5019808,3.5770261,2
0.5280262,4.5105963,4.3556786,2
0.7153833,5.640558,4.5412264,2
1.0566758,6.18185,3.4499025,2
-0.21528156,2.9384556,3.0027115,2
-1.4912357,5.37456,3.1569211,2
-1.0208287,10.09681,4.2479405,2
1.3170496,7.970797,3.9791644,2
0.45258975,6.0420294,4.746585,2
0.39465475,4.868093,3.004686,2
1.9307029,5.1277094,2.8605592,2
-0.07783148,3.3049326,3.5831702,2
-0.079223126,4.7473836,5.5174437,2
-0.34083524,5.5941696,6.056538,2
1.296743,8.5699005,2.0141842,2
1.8175486,8.017319,5.05563,2
1.4446917,4.720203,2.6482537,2
-0.05512028,5.406781,5.6592574,2
1.2450932,9.144608,3.6555088,2
1.3179202,4.785791,2.2812743,2
-0.93264323,6.334969,3.0365717,2
-0.8754791,4.1312413,4.156758,2
-1.3964514,4.6334987,3.6801531,2
-0.12558398,6.910458,3.7539136,2
1.4639723,8.5723,2.5551648,2
1.0498507,7.9513426,4.8101707,2
0.3258975,9.132582,5.0038786,2
0.6422499,6.081523,5.3110614,2
-0.91201663,8.976505,4.991935,2
0.5884295,6.0916796,4.558293,2
1.4818666,5.4719987,4.687539,2
0.44876266,7.6775556,5.0031033,2
1.8480362,6.3233986,4.622603,2
0.8437264,6.2270684,2.5473201,2
-1.2428265,5.2668343,5.074454,2
-1.4164853,4.283066,3.977758,2
-0.34655684,8.183567,5.2040253,2
-0.41403815,10.563669,1.8548299,2
-0.34449053,5.9130635,4.0199814,2
-0.6664201,9.429871,4.871366,2
-1.3857245,8.820809,5.1818013,2
-2.1351635,8.124795,3.7282531,2
1.2733248,5.73252,3.9066,2
1.1704634,5.88496,5.3548026,2
-0.20050909,4.337987,2.3608143,2
-1.1147714,7.3072214,3.4623494,2
-1.4389615,8.8088,3.704489,2
-0.59464604,8.146512,3.3200831,2
1.2267524,8.040349,3.980236,2
1.5047252,8.293882,5.3409805,2
-0.26296225,5.599327,5.4918904,2
1.5475377,9.361918,2.0720859,2
0.23705813,9.781991,2.4714098,2
0.738723,6.6095443,3.7105548,2
-0.65218985,3.198944,3.9023724,2
-0.23068298,7.83904,4.1898923,2
-1.0549918,8.5306425,4.4091573,2
-0.89995885,5.9530325,3.10518,2
0.6991952,4.070741,4.061299,2
0.5619954,9.274294,2.2716098,2
1.2371742,7.550699,2.5899282,2
-1.4521658,7.000605,2.8876357,2
-0.77192104,5.2331243,3.2291434,2
-0.0093255825,7.378833,5.6153755,2
1.9059517,6.756168,2.2890222,2
1.2707373,8.553938,4.1580124,2
-0.49882263,6.3084393,4.74895,2
1.0404867,7.6765647,2.5474522,2
1.7968494,4.9649916,2.5199113,2
2.1127744,8.112433,2.1551514,2
-1.0879868,8.06012,3.0270822,2
0.41648537,2.8795638,3.3171196,2
0.8741121,7.420269,6.193326,2
1.0878203,7.1742177,1.714213,2
2.2564604,7.669446,4.7519245,2
-1.0889878,9.991062,4.852597,2
0.7533242,7.201172,2.8598692,2
-0.4923719,6.7494245,2.274483,2
-0.7675608,10.170123,2.3440247,2
-0.09185234,4.6367784,3.268053,2
-0.3445325,8.210092,5.7682405,2
-0.51257896,10.152084,2.6225991,2
0.84384006,4.3657146,3.6758993,2
0.1695452,7.385629,2.4537942,2
-0.15589525,7.7950277,5.0972905,2
0.004215474,4.5627403,4.141716,2
2.0574353,6.9838586,3.4392724,2
0.6291455,7.130923,5.025241,2
0.57810026,5.9346075,6.1601787,2
0.707284,8.79559,5.1570916,2
1.7889028,8.174914,2.44726,2
-1.1254321,5.087871,3.7139485,2
0.20693037,6.628426,3.9322152,2
0.67240614,6.193827,5.7312307,2
0.86622536,4.572185,5.359768,2
-1.1375864,8.707129,2.4422638,2
-1.9576119,8.801939,3.6208549,2
-0.3599204,5.162535,3.4199762,2
-0.3063897,7.336281,2.7965183,2
-0.5870041,5.8702765,3.4640868,2
0.8009417,8.785766,2.3200417,2
1.1795274,7.015858,5.564159,2
2.4897983,7.1954613,2.972774,2
0.76147974,5.819351,5.9683523,2
0.33433175,4.8652377,3.6899347,2
0.711485,6.9285393,4.0495677,2
-0.35376623,6.8408422,2.259893,2
-0.704797,6.280811,5.5209846,2
0.58388907,5.5841928,5.105135,2
0.11617138,5.0077205,5.0981703,2
0.7692649,3.836458,4.67923,2
-1.2151995,8.687404,4.705835,2
0.7577125,8.703808,2.9201512,2
-0.7881415,8.194253,4.968351,2
1.5456343,7.189506,2.5732949,2
0.12799676,7.357567,3.214472,2
0.64937156,7.167183,3.7794497,2
1.1528727,3.9030087,4.8187737,2
0.88629675,9.829222,2.2158887,2
1.911298,9.314172,3.1879346,2
0.8410354,5.809841,1.9345845,2
-1.3354956,9.526862,4.318715,2
0.76209545,8.1331005,5.2832775,2
-0.5311939,5.967915,5.831516,2
0.73551303,9.832714,3.7344556,2
-1.349231,6.6797757,3.9106636,2
1.5548426,8.613328,4.251562,2
-0.013926306,4.651756,2.15707,2
0.23301022,6.2997103,2.947686,2
0.2750108,4.119177,5.2300115,2
0.38631684,8.254341,4.642769,2
-1.6581702,5.822038,3.832996,2
-1.171045,6.562414,4.581437,2
0.6557967,5.8495426,3.6706336,2
-0.22601342,2.9121492,3.0245311,2
1.1089605,4.859503,4.526385,2
0.18988788,9.758027,2.4410253,2
1.9007633,6.6742983,5.199856,2
0.1789354,3.4849586,3.5725687,2
0.24119984,8.291034,2.1324143,2
0.94184476,4.380305,4.904995,2
-0.5391056,7.757372,5.0720806,2
0.77127904,7.750731,4.0607133,2
1.4728391,8.774029,5.0963874,2
1.1276634,4.9105544,2.5154648,2
-0.8882733,4.9965644,4.975234,2
0.568344,4.6773024,5.437846,2
-1.5710226,8.637365,5.3374605,2
1.4940076,4.8870435,2.507577,2
0.10418585,6.1666565,1.4531107,2
-1.8307775,7.7240877,3.8886113,2
-0.2350031,7.1856284,2.7805328,2
0.6346593,8.104018,3.7616413,2
0.2590418,7.920749,5.6940103,2
-0.25630572,6.180208,1.9090189,2
-0.6653487,7.7462335,4.691393,2
0.11245366,5.360006,3.1961617,2
-0.90930915,8.104969,5.0730243,2
1.8924924,7.7049065,1.8962945,2
0.55795586,3.8709726,4.497009,2
-0.051387735,9.623306,1.805486,2
-0.36785913,6.424205,2.6395884,2
-0.08456373,6.2859626,2.095043,2
1.6677603,3.835809,3.7707973,2
0.61351705,8.741126,2.2355442,2
1.9309099,5.852848,2.2387216,2
-0.09748842,8.618794,5.3178964,2
0.60846496,5.2137575,5.3052483,2
0.5890405,10.404916,2.3374095,2
0.62722564,3.2806227,3.5770159,2
-1.46668,6.927209,4.3466363,2
0.38506192,3.8581026,4.908856,2
2.399021,5.78256,2.9685464,2
-0.85477567,7.997444,2.4450667,2
1.1485944,7.5549417,4.96234,2
-0.0851273,6.0577707,4.4822226,2
-0.6803058,9.093727,3.8990688,2
1.4244097,6.3483415,4.488884,2
-0.5622381,5.752453,5.52894,2
-0.3614002,7.9342647,5.1357746,2
1.7115533,8.194668,3.19046,2
0.19195713,9.940585,2.9842725,2
1.8022941,7.2480135,5.0590396,2
-0.034456808,6.7125134,5.8228607,2
-1.9171982,7.617113,4.231182,2
0.23511472,7.594753,4.8527064,2
0.73956114,7.566317,2.984326,2
-0.5193898,7.013695,5.9375725,2
-1.6218122,7.940045,3.0453477,2
-0.78695697,7.0547996,3.7426202,2
0.41039416,3.8264577,4.336023,2
-1.5730633,9.2625675,3.824054,2
0.44636434,2.9147146,4.707593,2
2.3257897,8.152079,2.7704039,2
0.25489777,3.0186868,3.0993023,2
0.87836856,8.278377,5.4226108,2
-0.61211765,6.5263577,4.941336,2
-0.90187943,6.476886,3.3880994,2
-1.7542131,7.837939,2.7102013,2
0.10370978,9.4106655,2.1349156,2
-0.15889724,5.6635995,3.4735029,2
1.4878845,8.052162,2.5035222,2
0.69356126,9.887257,3.5009644,2
1.1886438,6.0054173,4.502793,2
-0.5966777,5.5651526,4.564702,2
1.3278562,8.763298,4.016249,2
1.3066103,6.342578,5.4483085,2
-0.6028746,6.2006836,5.604828,2
-1.1727237,8.835692,5.0143366,2
-0.40194258,8.796785,2.596178,2
0.5907549,3.9368334,2.9892192,2
1.6120985,9.289714,3.4010355,2
-0.7866151,7.7518377,5.0606093,2
0.3969873,8.966147,4.6444583,2
0.91161233,7.3324337,2.8342836,2
0.16950151,8.465046,4.879195,2
-0.30851066,9.45905,5.0401945,2
-0.32368878,9.9514885,2.5721672,2
1.4120296,8.863174,1.9992173,2
-1.5392134,4.8293586,3.6030815,2
0.7271728,7.067992,6.105481,2
-1.9716413,6.9732437,4.222922,2
-0.14033063,5.709555,5.3508215,2
-1.3128877,6.4560127,3.1288674,2
-1.0135565,5.597656,4.0548077,2
-1.4162118,8.257612,3.1764588,2
-1.1939256,9.968875,4.1094,2
-0.8962682,4.1535163,4.2942863,2
0.379582,6.2175665,4.1048064,2
-0.8296316,7.015145,3.5767803,2
-0.084377155,3.1948805,3.1077943,2
0.15659148,9.695659,3.8613706,2
-0.53856343,3.2484887,3.0388565,2
1.5417624,7.6546855,3.3802674,2
-1.4303205,6.752979,3.6866443,2
-1.7025441,8.817118,5.0952325,2
0.04265307,6.7061343,5.4650865,2
0.42541465,9.7751665,3.2870634,2
-0.7739183,9.842575,2.2864435,2
1.1530651,8.242492,3.0488245,2
1.5765884,5.5366073,3.0903008,2
1.6820832,8.61153,2.0646365,2
-0.6166077,8.679795,2.022485,2
0.5142168,4.9347463,3.1556642,2
2.336043,8.442349,3.2609067,2
1.8611373,8.592674,2.517061,2
-0.33250332,3.302956,3.855095,2
-1.1312358,6.552223,3.6408677,2
-1.0184884,7.724286,5.231617,2
-1.4476831,6.90876,5.024927,2
1.9823319,7.3251476,5.240554,2
-0.5235166,7.472934,3.7376323,2
-0.6848776,8.679138,2.9287186,2
0.26058346,5.937844,4.6642065,2
0.39964205,9.400219,4.1353583,2
0.19392826,8.277384,2.8142457,2
-1.3020477,7.120333,4.273938,2
-0.67202747,5.305369,5.003042,2
-1.0489274,5.7807536,5.4008336,2
-0.24865495,6.6788335,4.1972117,2
0.47801515,9.952864,4.1704364,2
-0.9057667,6.7702017,2.6019626,2
0.9988568,8.530208,2.0801005,2
-1.3725832,7.289544,5.2455187,2
0.2988982,9.772463,4.792109,2
0.632257,6.3983097,4.0292087,2
1.9528459,9.424789,3.6832201,2
0.89050406,5.795543,3.3136504,2
-1.5240691,6.241074,3.200341,2
-0.46884727,7.197745,4.272612,2
1.6733912,8.632372,4.178008,2
-1.4386817,4.492815,4.179407,2
-1.166247,6.8548045,3.7364616,2
0.8398574,6.9253764,3.412227,2
0.1296642,6.9718766,3.4748657,2
-0.28540403,10.321526,2.8855681,2
-0.25623316,6.1586776,5.318892,2
-0.8892395,7.7314463,2.4318874,2
0.46905178,6.188687,3.9644518,2
0.5223409,4.581363,4.480322,2
-1.8487313,9.009116,3.860639,2
-0.08670335,6.188203,2.4469452,2
0.73260075,5.9639897,6.1212177,2
0.10695687,7.6030273,1.9258679,2
-0.541865,4.28784,2.5446038,2
-0.18332228,6.2990804,2.9440506,2
-0.011399505,8.780163,5.2454553,2
1.7112576,7.724683,4.719754,2
1.2352321,7.544571,3.8624885,2
0.1985492,6.8273273,5.500144,2
0.48187444,8.825235,4.675032,2
0.5779785,7.1375494,3.183798,2
0.6139002,10.045449,1.9057328,2
-0.6600146,4.5927005,5.1652374,2
-1.1039631,6.641,5.3995414,2
2.164293,8.083453,3.2332187,2
-1.0171968,5.3459525,4.6508865,2
1.358609,6.077227,3.5584815,2
0.8414011,8.090483,2.184018,2
-0.3958293,9.911965,3.0788095,2
0.7797942,5.8164945,1.4538567,2
-0.5166863,7.0720706,2.293249,2
0.70908564,8.278355,2.6795437,2
-1.090947,4.1469793,3.8919125,2
0.6240867,3.273133,4.591693,2
1.570629,7.3820677,3.4422925,2
0.6147119,8.519477,3.7910755,2
0.4145429,5.628084,5.9076834,2
-0.60842973,5.449216,2.1772377,2
0.7717447,5.64828,5.008476,2
-1.09596,5.535645,3.660346,2
1.7445382,7.708087,2.270825,2
-0.40921792,6.0429034,2.4215336,2
-1.1369729,8.774445,3.345786,2
1.3677927,7.9790154,5.168525,2
0.057624802,7.7356014,2.8199303,2
0.04200689,6.888269,4.8530436,2
0.9166613,5.751674,1.708858,2
2.4709806,5.998704,4.435201,2
-0.9882139,5.3156147,3.7217493,2
-0.8940174,6.4828568,4.2363515,2
-0.27895054,8.075949,3.525366,2
-1.6069882,4.913598,3.3368382,2
-1.7309281,7.300985,4.6561933,2
0.77280974,5.2946835,3.719587,2
0.36497107,8.683381,4.0199833,2
-0.4085353,8.032748,4.1710567,2
-0.29147983,8.512902,4.4098897,2
1.4406887,5.9611607,3.283529,2
-0.6379646,8.733674,2.7702994,2
-0.4646009,5.9002542,3.4560258,2
-1.4223802,9.059849,2.9616253,2
-0.22290725,5.214604,3.3329458,2
1.7698987,4.7186437,2.5005052,2
-1.3551341,6.9008965,4.713242,2
1.179087,10.155885,2.658983,2
-0.3307613,7.690997,1.8554696,2
1.232566,6.4816504,3.4794972,2
1.1310536,9.674646,2.0039299,2
0.86342406,3.8041089,5.4495783,2
-1.5644134,8.915981,3.0540586,2
-0.5168608,5.944585,2.827027,2
-0.39810082,8.186719,2.8257859,2
0.39919677,5.9827666,2.0380275,2
1.0827385,4.889209,4.9845023,2
-1.5421371,6.2007585,4.5229154,2
0.7605994,5.8262424,3.7852387,2
1.9995389,6.0838013,3.4907553,2
2.2122028,7.9404206,3.2952392,2
0.56913906,9.294614,5.1608734,2
0.4635331,5.1272664,2.204314,2
-0.012304577,9.103749,2.6339633,2
-0.55978614,10.04542,2.5549295,2
-1.8204665,6.8922772,4.118175,2
0.062256437,8.452934,2.5294223,2
0.69208485,8.436889,2.5073566,2
0.5586949,9.53492,2.404753,2
1.403605,7.8769593,1.9615734,2
1.1037568,5.5029893,4.0343623,2
0.09934812,5.3574853,2.6628292,2
-0.4711014,7.7653446,4.0461287,2
0.7026702,6.1926804,2.6099951,2
-0.13928398,9.917031,2.5939841,2
1.5735657,3.9867156,3.5202856,2
